"Plot Title: DO_Logger_14"
"#","Date Time, GMT+12:00","DO conc, mg/L (LGR S/N: 21868851, SEN S/N: 21868851, LBL: mg/l)","Temp, °C (LGR S/N: 21868851, SEN S/N: 21868851, LBL: deg c)","Coupler Attached (LGR S/N: 21868851)","Host Connected (LGR S/N: 21868851)","Coupler Detached (LGR S/N: 21868851)","Stopped (LGR S/N: 21868851)","End Of File (LGR S/N: 21868851)"
3402,10/17/24 10:15:00 AM,13.14,16.34,,,,,
3403,10/17/24 10:30:00 AM,13.24,16.42,,,,,
3404,10/17/24 10:45:00 AM,13.13,16.50,,,,,
3405,10/17/24 11:00:00 AM,12.95,16.60,,,,,
3406,10/17/24 11:15:00 AM,13.22,16.44,,,,,
3407,10/17/24 11:30:00 AM,13.08,16.32,,,,,
3408,10/17/24 11:45:00 AM,12.65,16.08,,,,,
3409,10/17/24 12:00:00 PM,12.83,16.02,,,,,
3410,10/17/24 12:15:00 PM,12.88,16.04,,,,,
3411,10/17/24 12:30:00 PM,12.91,16.08,,,,,
3412,10/17/24 12:45:00 PM,12.85,16.04,,,,,
3413,10/17/24 01:00:00 PM,12.70,15.96,,,,,
3414,10/17/24 01:15:00 PM,12.74,15.80,,,,,
3415,10/17/24 01:30:00 PM,13.00,15.62,,,,,
3416,10/17/24 01:45:00 PM,12.89,15.54,,,,,
3417,10/17/24 02:00:00 PM,12.74,15.50,,,,,
3418,10/17/24 02:15:00 PM,14.02,15.56,,,,,
3419,10/17/24 02:30:00 PM,15.35,15.76,,,,,
3420,10/17/24 02:45:00 PM,16.40,15.92,,,,,
3421,10/17/24 03:00:00 PM,16.69,16.06,,,,,
3422,10/17/24 03:15:00 PM,16.25,16.24,,,,,
3423,10/17/24 03:30:00 PM,16.65,16.24,,,,,
3424,10/17/24 03:45:00 PM,16.20,16.36,,,,,
3425,10/17/24 04:00:00 PM,16.54,16.24,,,,,
3426,10/17/24 04:15:00 PM,16.49,16.04,,,,,
3427,10/17/24 04:30:00 PM,14.99,15.84,,,,,
3428,10/17/24 04:45:00 PM,13.22,15.64,,,,,
3429,10/17/24 05:00:00 PM,12.42,15.48,,,,,
3430,10/17/24 05:15:00 PM,12.19,15.40,,,,,
3431,10/17/24 05:30:00 PM,11.63,15.34,,,,,
3432,10/17/24 05:45:00 PM,11.31,15.28,,,,,
3433,10/17/24 06:00:00 PM,11.41,15.26,,,,,
3434,10/17/24 06:15:00 PM,10.99,15.22,,,,,
3435,10/17/24 06:30:00 PM,10.76,15.20,,,,,
3436,10/17/24 06:45:00 PM,10.84,15.16,,,,,
3437,10/17/24 07:00:00 PM,10.56,15.14,,,,,
3438,10/17/24 07:15:00 PM,10.74,15.14,,,,,
3439,10/17/24 07:30:00 PM,13.51,15.54,,,,,
3440,10/17/24 07:45:00 PM,15.11,16.02,,,,,
3441,10/17/24 08:00:00 PM,15.07,16.14,,,,,
3442,10/17/24 08:15:00 PM,15.11,16.32,,,,,
3443,10/17/24 08:30:00 PM,14.13,16.20,,,,,
3444,10/17/24 08:45:00 PM,14.44,15.98,,,,,
3445,10/17/24 09:00:00 PM,14.52,16.08,,,,,
3446,10/17/24 09:15:00 PM,14.64,16.12,,,,,
3447,10/17/24 09:30:00 PM,14.61,16.16,,,,,
3448,10/17/24 09:45:00 PM,14.59,16.14,,,,,
3449,10/17/24 10:00:00 PM,14.52,16.14,,,,,
3450,10/17/24 10:15:00 PM,14.46,16.10,,,,,
3451,10/17/24 10:30:00 PM,14.25,16.10,,,,,
3452,10/17/24 10:45:00 PM,14.12,16.08,,,,,
3453,10/17/24 11:00:00 PM,13.84,16.04,,,,,
3454,10/17/24 11:15:00 PM,13.59,16.00,,,,,
3455,10/17/24 11:30:00 PM,13.50,15.94,,,,,
3456,10/17/24 11:45:00 PM,13.64,15.88,,,,,
3457,10/18/24 12:00:00 AM,13.63,15.84,,,,,
3458,10/18/24 12:15:00 AM,13.91,15.80,,,,,
3459,10/18/24 12:30:00 AM,13.79,15.84,,,,,
3460,10/18/24 12:45:00 AM,13.80,15.86,,,,,
3461,10/18/24 01:00:00 AM,13.90,15.90,,,,,
3462,10/18/24 01:15:00 AM,13.73,15.86,,,,,
3463,10/18/24 01:30:00 AM,13.56,15.84,,,,,
3464,10/18/24 01:45:00 AM,13.41,15.84,,,,,
3465,10/18/24 02:00:00 AM,13.45,15.86,,,,,
3466,10/18/24 02:15:00 AM,13.33,15.90,,,,,
3467,10/18/24 02:30:00 AM,12.92,15.88,,,,,
3468,10/18/24 02:45:00 AM,12.92,15.84,,,,,
3469,10/18/24 03:00:00 AM,12.75,15.80,,,,,
3470,10/18/24 03:15:00 AM,12.37,15.74,,,,,
3471,10/18/24 03:30:00 AM,12.35,15.70,,,,,
3472,10/18/24 03:45:00 AM,12.24,15.64,,,,,
3473,10/18/24 04:00:00 AM,12.45,15.56,,,,,
3474,10/18/24 04:15:00 AM,12.61,15.46,,,,,
3475,10/18/24 04:30:00 AM,12.63,15.60,,,,,
3476,10/18/24 04:45:00 AM,12.62,15.66,,,,,
3477,10/18/24 05:00:00 AM,12.65,15.68,,,,,
3478,10/18/24 05:15:00 AM,12.22,15.66,,,,,
3479,10/18/24 05:30:00 AM,12.14,15.54,,,,,
3480,10/18/24 05:45:00 AM,12.25,15.54,,,,,
3481,10/18/24 06:00:00 AM,12.32,15.54,,,,,
3482,10/18/24 06:15:00 AM,12.35,15.54,,,,,
3483,10/18/24 06:30:00 AM,12.14,15.52,,,,,
3484,10/18/24 06:45:00 AM,12.15,15.52,,,,,
3485,10/18/24 07:00:00 AM,12.43,15.56,,,,,
3486,10/18/24 07:15:00 AM,12.64,15.58,,,,,
3487,10/18/24 07:30:00 AM,12.98,15.58,,,,,
3488,10/18/24 07:45:00 AM,12.99,15.62,,,,,
3489,10/18/24 08:00:00 AM,12.94,15.66,,,,,
3490,10/18/24 08:15:00 AM,13.41,15.72,,,,,
3491,10/18/24 08:30:00 AM,14.12,15.78,,,,,
3492,10/18/24 08:45:00 AM,14.36,15.90,,,,,
3493,10/18/24 09:00:00 AM,14.63,16.00,,,,,
3494,10/18/24 09:15:00 AM,14.55,16.10,,,,,
3495,10/18/24 09:30:00 AM,14.66,16.18,,,,,
3496,10/18/24 09:45:00 AM,14.64,16.30,,,,,
3497,10/18/24 10:00:00 AM,14.74,16.38,,,,,
3498,10/18/24 10:15:00 AM,14.69,16.42,,,,,
3499,10/18/24 10:30:00 AM,14.70,16.46,,,,,
3500,10/18/24 10:45:00 AM,14.65,16.50,,,,,
3501,10/18/24 11:00:00 AM,14.44,16.46,,,,,
3502,10/18/24 11:15:00 AM,14.58,16.36,,,,,
3503,10/18/24 11:30:00 AM,15.25,16.18,,,,,
3504,10/18/24 11:45:00 AM,15.25,16.08,,,,,
3505,10/18/24 12:00:00 PM,14.73,16.00,,,,,
3506,10/18/24 12:15:00 PM,14.20,15.98,,,,,
3507,10/18/24 12:30:00 PM,14.35,15.98,,,,,
3508,10/18/24 12:45:00 PM,14.51,15.98,,,,,
3509,10/18/24 01:00:00 PM,13.31,15.90,,,,,
3510,10/18/24 01:15:00 PM,12.22,15.84,,,,,
3511,10/18/24 01:30:00 PM,10.47,15.70,,,,,
3512,10/18/24 01:45:00 PM,15.54,16.44,,,,,
3513,10/18/24 02:00:00 PM,16.62,16.88,,,,,
3514,10/18/24 02:15:00 PM,15.11,16.98,,,,,
3515,10/18/24 02:30:00 PM,10.70,15.84,,,,,
3516,10/18/24 02:45:00 PM,10.75,15.50,,,,,
3517,10/18/24 03:00:00 PM,10.93,15.42,,,,,
3518,10/18/24 03:15:00 PM,11.01,15.42,,,,,
3519,10/18/24 03:30:00 PM,11.72,15.50,,,,,
3520,10/18/24 03:45:00 PM,11.96,15.54,,,,,
3521,10/18/24 04:00:00 PM,12.74,15.82,,,,,
3522,10/18/24 04:15:00 PM,14.22,16.04,,,,,
3523,10/18/24 04:30:00 PM,14.75,16.16,,,,,
3524,10/18/24 04:45:00 PM,14.70,16.18,,,,,
3525,10/18/24 05:00:00 PM,14.42,16.14,,,,,
3526,10/18/24 05:15:00 PM,13.99,16.12,,,,,
3527,10/18/24 05:30:00 PM,13.56,16.12,,,,,
3528,10/18/24 05:45:00 PM,13.39,16.12,,,,,
3529,10/18/24 06:00:00 PM,13.53,16.12,,,,,
3530,10/18/24 06:15:00 PM,13.45,16.08,,,,,
3531,10/18/24 06:30:00 PM,13.53,16.06,,,,,
3532,10/18/24 06:45:00 PM,13.63,16.04,,,,,
3533,10/18/24 07:00:00 PM,14.08,16.02,,,,,
3534,10/18/24 07:15:00 PM,14.89,16.12,,,,,
3535,10/18/24 07:30:00 PM,14.81,16.18,,,,,
3536,10/18/24 07:45:00 PM,13.99,16.02,,,,,
3537,10/18/24 08:00:00 PM,14.00,15.98,,,,,
3538,10/18/24 08:15:00 PM,13.91,15.98,,,,,
3539,10/18/24 08:30:00 PM,13.43,15.90,,,,,
3540,10/18/24 08:45:00 PM,14.03,15.88,,,,,
3541,10/18/24 09:00:00 PM,14.07,15.80,,,,,
3542,10/18/24 09:15:00 PM,14.35,15.72,,,,,
3543,10/18/24 09:30:00 PM,13.87,15.68,,,,,
3544,10/18/24 09:45:00 PM,14.05,15.66,,,,,
3545,10/18/24 10:00:00 PM,13.72,15.64,,,,,
3546,10/18/24 10:15:00 PM,13.81,15.66,,,,,
3547,10/18/24 10:30:00 PM,13.78,15.70,,,,,
3548,10/18/24 10:45:00 PM,13.73,15.72,,,,,
3549,10/18/24 11:00:00 PM,13.55,15.72,,,,,
3550,10/18/24 11:15:00 PM,13.87,15.78,,,,,
3551,10/18/24 11:30:00 PM,13.16,15.58,,,,,
3552,10/18/24 11:45:00 PM,13.80,15.70,,,,,
3553,10/19/24 12:00:00 AM,13.58,15.74,,,,,
3554,10/19/24 12:15:00 AM,13.64,15.76,,,,,
3555,10/19/24 12:30:00 AM,13.61,15.76,,,,,
3556,10/19/24 12:45:00 AM,13.67,15.74,,,,,
3557,10/19/24 01:00:00 AM,13.55,15.72,,,,,
3558,10/19/24 01:15:00 AM,13.55,15.68,,,,,
3559,10/19/24 01:30:00 AM,13.74,15.72,,,,,
3560,10/19/24 01:45:00 AM,13.65,15.78,,,,,
3561,10/19/24 02:00:00 AM,13.48,15.58,,,,,
3562,10/19/24 02:15:00 AM,13.46,15.52,,,,,
3563,10/19/24 02:30:00 AM,13.39,15.44,,,,,
3564,10/19/24 02:45:00 AM,13.28,15.42,,,,,
3565,10/19/24 03:00:00 AM,13.32,15.48,,,,,
3566,10/19/24 03:15:00 AM,13.50,15.52,,,,,
3567,10/19/24 03:30:00 AM,13.21,15.58,,,,,
3568,10/19/24 03:45:00 AM,13.06,15.36,,,,,
3569,10/19/24 04:00:00 AM,13.12,15.48,,,,,
3570,10/19/24 04:15:00 AM,13.44,15.60,,,,,
3571,10/19/24 04:30:00 AM,13.42,15.62,,,,,
3572,10/19/24 04:45:00 AM,13.20,15.62,,,,,
3573,10/19/24 05:00:00 AM,13.18,15.64,,,,,
3574,10/19/24 05:15:00 AM,13.13,15.64,,,,,
3575,10/19/24 05:30:00 AM,12.87,15.60,,,,,
3576,10/19/24 05:45:00 AM,12.68,15.42,,,,,
3577,10/19/24 06:00:00 AM,12.69,15.40,,,,,
3578,10/19/24 06:15:00 AM,12.63,15.40,,,,,
3579,10/19/24 06:30:00 AM,12.90,15.38,,,,,
3580,10/19/24 06:45:00 AM,12.89,15.42,,,,,
3581,10/19/24 07:00:00 AM,13.03,15.42,,,,,
3582,10/19/24 07:15:00 AM,13.12,15.42,,,,,
3583,10/19/24 07:30:00 AM,13.12,15.46,,,,,
3584,10/19/24 07:45:00 AM,13.26,15.54,,,,,
3585,10/19/24 08:00:00 AM,13.21,15.64,,,,,
3586,10/19/24 08:15:00 AM,13.58,15.82,,,,,
3587,10/19/24 08:30:00 AM,13.85,16.08,,,,,
3588,10/19/24 08:45:00 AM,14.05,16.30,,,,,
3589,10/19/24 09:00:00 AM,13.97,16.36,,,,,
3590,10/19/24 09:15:00 AM,13.91,16.38,,,,,
3591,10/19/24 09:30:00 AM,13.83,16.40,,,,,
3592,10/19/24 09:45:00 AM,13.78,16.40,,,,,
3593,10/19/24 10:00:00 AM,13.86,16.46,,,,,
3594,10/19/24 10:15:00 AM,13.98,16.50,,,,,
3595,10/19/24 10:30:00 AM,14.25,16.54,,,,,
3596,10/19/24 10:45:00 AM,14.45,16.56,,,,,
3597,10/19/24 11:00:00 AM,14.40,16.60,,,,,
3598,10/19/24 11:15:00 AM,14.61,16.64,,,,,
3599,10/19/24 11:30:00 AM,14.49,16.74,,,,,
3600,10/19/24 11:45:00 AM,14.40,16.88,,,,,
3601,10/19/24 12:00:00 PM,14.46,16.90,,,,,
3602,10/19/24 12:15:00 PM,14.44,17.04,,,,,
3603,10/19/24 12:30:00 PM,14.21,17.14,,,,,
3604,10/19/24 12:45:00 PM,14.17,17.20,,,,,
3605,10/19/24 01:00:00 PM,14.09,17.24,,,,,
3606,10/19/24 01:15:00 PM,13.91,17.28,,,,,
3607,10/19/24 01:30:00 PM,13.99,17.50,,,,,
3608,10/19/24 01:45:00 PM,14.27,17.42,,,,,
3609,10/19/24 02:00:00 PM,13.83,17.38,,,,,
3610,10/19/24 02:15:00 PM,13.51,17.42,,,,,
3611,10/19/24 02:30:00 PM,13.52,17.60,,,,,
3612,10/19/24 02:45:00 PM,12.92,17.26,,,,,
3613,10/19/24 03:00:00 PM,13.55,16.84,,,,,
3614,10/19/24 03:15:00 PM,13.78,16.62,,,,,
3615,10/19/24 03:30:00 PM,14.09,16.52,,,,,
3616,10/19/24 03:45:00 PM,14.06,16.52,,,,,
3617,10/19/24 04:00:00 PM,14.57,16.38,,,,,
3618,10/19/24 04:15:00 PM,14.76,16.36,,,,,
3619,10/19/24 04:30:00 PM,14.89,16.28,,,,,
3620,10/19/24 04:45:00 PM,14.52,16.22,,,,,
3621,10/19/24 05:00:00 PM,14.77,16.20,,,,,
3622,10/19/24 05:15:00 PM,14.85,16.22,,,,,
3623,10/19/24 05:30:00 PM,15.28,16.20,,,,,
3624,10/19/24 05:45:00 PM,15.19,16.18,,,,,
3625,10/19/24 06:00:00 PM,15.14,16.14,,,,,
3626,10/19/24 06:15:00 PM,14.95,16.10,,,,,
3627,10/19/24 06:30:00 PM,14.72,16.10,,,,,
3628,10/19/24 06:45:00 PM,14.87,16.08,,,,,
3629,10/19/24 07:00:00 PM,14.67,16.06,,,,,
3630,10/19/24 07:15:00 PM,14.56,16.02,,,,,
3631,10/19/24 07:30:00 PM,14.63,15.98,,,,,
3632,10/19/24 07:45:00 PM,14.40,15.94,,,,,
3633,10/19/24 08:00:00 PM,14.21,16.14,,,,,
3634,10/19/24 08:15:00 PM,14.07,16.32,,,,,
3635,10/19/24 08:30:00 PM,13.97,16.36,,,,,
3636,10/19/24 08:45:00 PM,14.08,16.52,,,,,
3637,10/19/24 09:00:00 PM,13.84,16.58,,,,,
3638,10/19/24 09:15:00 PM,13.80,16.44,,,,,
3639,10/19/24 09:30:00 PM,13.29,16.40,,,,,
3640,10/19/24 09:45:00 PM,13.24,16.34,,,,,
3641,10/19/24 10:00:00 PM,13.74,16.42,,,,,
3642,10/19/24 10:15:00 PM,13.68,16.44,,,,,
3643,10/19/24 10:30:00 PM,13.58,16.46,,,,,
3644,10/19/24 10:45:00 PM,13.61,16.48,,,,,
3645,10/19/24 11:00:00 PM,13.74,16.46,,,,,
3646,10/19/24 11:15:00 PM,13.43,16.42,,,,,
3647,10/19/24 11:30:00 PM,13.55,16.38,,,,,
3648,10/19/24 11:45:00 PM,13.41,16.34,,,,,
3649,10/20/24 12:00:00 AM,13.59,16.26,,,,,
3650,10/20/24 12:15:00 AM,13.56,16.26,,,,,
3651,10/20/24 12:30:00 AM,13.56,16.24,,,,,
3652,10/20/24 12:45:00 AM,13.35,16.16,,,,,
3653,10/20/24 01:00:00 AM,13.28,16.14,,,,,
3654,10/20/24 01:15:00 AM,13.06,16.06,,,,,
3655,10/20/24 01:30:00 AM,13.08,16.04,,,,,
3656,10/20/24 01:45:00 AM,13.12,16.02,,,,,
3657,10/20/24 02:00:00 AM,12.80,16.02,,,,,
3658,10/20/24 02:15:00 AM,12.77,15.98,,,,,
3659,10/20/24 02:30:00 AM,12.57,15.96,,,,,
3660,10/20/24 02:45:00 AM,12.47,15.90,,,,,
3661,10/20/24 03:00:00 AM,12.63,15.88,,,,,
3662,10/20/24 03:15:00 AM,12.63,15.88,,,,,
3663,10/20/24 03:30:00 AM,12.85,15.86,,,,,
3664,10/20/24 03:45:00 AM,12.73,15.84,,,,,
3665,10/20/24 04:00:00 AM,12.67,15.80,,,,,
3666,10/20/24 04:15:00 AM,12.72,15.72,,,,,
3667,10/20/24 04:30:00 AM,12.59,15.66,,,,,
3668,10/20/24 04:45:00 AM,12.76,15.66,,,,,
3669,10/20/24 05:00:00 AM,12.97,15.64,,,,,
3670,10/20/24 05:15:00 AM,13.00,15.66,,,,,
3671,10/20/24 05:30:00 AM,12.66,15.64,,,,,
3672,10/20/24 05:45:00 AM,12.75,15.64,,,,,
3673,10/20/24 06:00:00 AM,12.87,15.66,,,,,
3674,10/20/24 06:15:00 AM,12.77,15.66,,,,,
3675,10/20/24 06:30:00 AM,12.96,15.66,,,,,
3676,10/20/24 06:45:00 AM,12.95,15.66,,,,,
3677,10/20/24 07:00:00 AM,13.06,15.70,,,,,
3678,10/20/24 07:15:00 AM,13.03,15.72,,,,,
3679,10/20/24 07:30:00 AM,13.01,15.72,,,,,
3680,10/20/24 07:45:00 AM,12.96,15.72,,,,,
3681,10/20/24 08:00:00 AM,13.09,15.76,,,,,
3682,10/20/24 08:15:00 AM,13.32,15.82,,,,,
3683,10/20/24 08:30:00 AM,13.07,15.86,,,,,
3684,10/20/24 08:45:00 AM,12.94,15.92,,,,,
3685,10/20/24 09:00:00 AM,13.24,16.14,,,,,
3686,10/20/24 09:15:00 AM,13.44,16.34,,,,,
3687,10/20/24 09:30:00 AM,13.46,16.46,,,,,
3688,10/20/24 09:45:00 AM,13.40,16.58,,,,,
3689,10/20/24 10:00:00 AM,13.33,16.76,,,,,
3690,10/20/24 10:15:00 AM,13.16,16.88,,,,,
3691,10/20/24 10:30:00 AM,13.33,17.00,,,,,
3692,10/20/24 10:45:00 AM,13.58,17.20,,,,,
3693,10/20/24 11:00:00 AM,13.79,17.28,,,,,
3694,10/20/24 11:15:00 AM,13.64,17.28,,,,,
3695,10/20/24 11:30:00 AM,13.68,17.34,,,,,
3696,10/20/24 11:45:00 AM,13.76,17.38,,,,,
3697,10/20/24 12:00:00 PM,13.57,17.42,,,,,
3698,10/20/24 12:15:00 PM,13.87,17.70,,,,,
3699,10/20/24 12:30:00 PM,14.05,17.70,,,,,
3700,10/20/24 12:45:00 PM,14.05,17.72,,,,,
3701,10/20/24 01:00:00 PM,13.88,17.82,,,,,
3702,10/20/24 01:15:00 PM,14.18,18.20,,,,,
3703,10/20/24 01:30:00 PM,14.12,18.30,,,,,
3704,10/20/24 01:45:00 PM,14.07,18.38,,,,,
3705,10/20/24 02:00:00 PM,14.16,18.36,,,,,
3706,10/20/24 02:15:00 PM,14.16,18.36,,,,,
3707,10/20/24 02:30:00 PM,14.27,18.34,,,,,
3708,10/20/24 02:45:00 PM,14.07,18.32,,,,,
3709,10/20/24 03:00:00 PM,14.46,18.46,,,,,
3710,10/20/24 03:15:00 PM,13.42,18.32,,,,,
3711,10/20/24 03:30:00 PM,12.54,16.70,,,,,
3712,10/20/24 03:45:00 PM,11.91,16.18,,,,,
3713,10/20/24 04:00:00 PM,12.95,16.24,,,,,
3714,10/20/24 04:15:00 PM,13.76,16.24,,,,,
3715,10/20/24 04:30:00 PM,12.04,16.08,,,,,
3716,10/20/24 04:45:00 PM,12.03,16.04,,,,,
3717,10/20/24 05:00:00 PM,12.52,16.08,,,,,
3718,10/20/24 05:15:00 PM,12.85,16.14,,,,,
3719,10/20/24 05:30:00 PM,13.13,16.16,,,,,
3720,10/20/24 05:45:00 PM,12.86,16.16,,,,,
3721,10/20/24 06:00:00 PM,12.59,16.06,,,,,
3722,10/20/24 06:15:00 PM,12.43,16.04,,,,,
3723,10/20/24 06:30:00 PM,12.19,16.04,,,,,
3724,10/20/24 06:45:00 PM,12.35,16.04,,,,,
3725,10/20/24 07:00:00 PM,12.17,16.02,,,,,
3726,10/20/24 07:15:00 PM,12.80,16.08,,,,,
3727,10/20/24 07:30:00 PM,13.96,16.74,,,,,
3728,10/20/24 07:45:00 PM,13.54,16.68,,,,,
3729,10/20/24 08:00:00 PM,13.43,16.74,,,,,
3730,10/20/24 08:15:00 PM,13.97,17.10,,,,,
3731,10/20/24 08:30:00 PM,12.90,16.98,,,,,
3732,10/20/24 08:45:00 PM,12.63,16.94,,,,,
3733,10/20/24 09:00:00 PM,13.12,16.96,,,,,
3734,10/20/24 09:15:00 PM,13.29,16.98,,,,,
3735,10/20/24 09:30:00 PM,13.33,16.86,,,,,
3736,10/20/24 09:45:00 PM,13.64,16.90,,,,,
3737,10/20/24 10:00:00 PM,13.33,16.90,,,,,
3738,10/20/24 10:15:00 PM,13.84,16.92,,,,,
3739,10/20/24 10:30:00 PM,13.64,16.92,,,,,
3740,10/20/24 10:45:00 PM,12.08,16.80,,,,,
3741,10/20/24 11:00:00 PM,13.17,16.86,,,,,
3742,10/20/24 11:15:00 PM,13.29,16.88,,,,,
3743,10/20/24 11:30:00 PM,13.13,16.78,,,,,
3744,10/20/24 11:45:00 PM,13.57,16.84,,,,,
3745,10/21/24 12:00:00 AM,13.81,16.90,,,,,
3746,10/21/24 12:15:00 AM,13.86,16.96,,,,,
3747,10/21/24 12:30:00 AM,13.81,16.98,,,,,
3748,10/21/24 12:45:00 AM,13.24,16.92,,,,,
3749,10/21/24 01:00:00 AM,13.34,16.80,,,,,
3750,10/21/24 01:15:00 AM,13.34,16.84,,,,,
3751,10/21/24 01:30:00 AM,13.48,16.82,,,,,
3752,10/21/24 01:45:00 AM,13.18,16.80,,,,,
3753,10/21/24 02:00:00 AM,13.17,16.76,,,,,
3754,10/21/24 02:15:00 AM,12.85,16.72,,,,,
3755,10/21/24 02:30:00 AM,12.87,16.72,,,,,
3756,10/21/24 02:45:00 AM,12.98,16.74,,,,,
3757,10/21/24 03:00:00 AM,12.83,16.76,,,,,
3758,10/21/24 03:15:00 AM,12.79,16.86,,,,,
3759,10/21/24 03:30:00 AM,12.78,16.90,,,,,
3760,10/21/24 03:45:00 AM,12.89,16.84,,,,,
3761,10/21/24 04:00:00 AM,12.92,16.86,,,,,
3762,10/21/24 04:15:00 AM,12.92,16.88,,,,,
3763,10/21/24 04:30:00 AM,12.84,16.84,,,,,
3764,10/21/24 04:45:00 AM,12.72,16.78,,,,,
3765,10/21/24 05:00:00 AM,12.48,16.74,,,,,
3766,10/21/24 05:15:00 AM,12.17,16.68,,,,,
3767,10/21/24 05:30:00 AM,12.26,16.56,,,,,
3768,10/21/24 05:45:00 AM,12.47,16.58,,,,,
3769,10/21/24 06:00:00 AM,12.33,16.62,,,,,
3770,10/21/24 06:15:00 AM,12.08,16.54,,,,,
3771,10/21/24 06:30:00 AM,12.77,16.64,,,,,
3772,10/21/24 06:45:00 AM,12.99,16.74,,,,,
3773,10/21/24 07:00:00 AM,12.86,16.76,,,,,
3774,10/21/24 07:15:00 AM,12.40,16.74,,,,,
3775,10/21/24 07:30:00 AM,12.30,16.70,,,,,
3776,10/21/24 07:45:00 AM,12.23,16.66,,,,,
3777,10/21/24 08:00:00 AM,12.32,16.64,,,,,
3778,10/21/24 08:15:00 AM,12.23,16.64,,,,,
3779,10/21/24 08:30:00 AM,12.44,16.66,,,,,
3780,10/21/24 08:45:00 AM,12.10,16.68,,,,,
3781,10/21/24 09:00:00 AM,12.02,16.72,,,,,
3782,10/21/24 09:15:00 AM,12.73,16.88,,,,,
3783,10/21/24 09:30:00 AM,12.91,16.88,,,,,
3784,10/21/24 09:45:00 AM,12.81,16.96,,,,,
3785,10/21/24 10:00:00 AM,13.50,17.20,,,,,
3786,10/21/24 10:15:00 AM,13.51,17.34,,,,,
3787,10/21/24 10:30:00 AM,13.52,17.38,,,,,
3788,10/21/24 10:45:00 AM,14.22,17.40,,,,,
3789,10/21/24 11:00:00 AM,14.42,17.44,,,,,
3790,10/21/24 11:15:00 AM,14.59,17.60,,,,,
3791,10/21/24 11:30:00 AM,14.69,17.78,,,,,
3792,10/21/24 11:45:00 AM,14.36,17.78,,,,,
3793,10/21/24 12:00:00 PM,14.54,17.78,,,,,
3794,10/21/24 12:15:00 PM,14.76,17.78,,,,,
3795,10/21/24 12:30:00 PM,14.83,17.76,,,,,
3796,10/21/24 12:45:00 PM,14.70,17.78,,,,,
3797,10/21/24 01:00:00 PM,15.16,17.78,,,,,
3798,10/21/24 01:15:00 PM,14.64,17.78,,,,,
3799,10/21/24 01:30:00 PM,14.84,17.88,,,,,
3800,10/21/24 01:45:00 PM,14.73,17.92,,,,,
3801,10/21/24 02:00:00 PM,15.46,17.96,,,,,
3802,10/21/24 02:15:00 PM,15.43,17.98,,,,,
3803,10/21/24 02:30:00 PM,15.24,17.96,,,,,
3804,10/21/24 02:45:00 PM,15.50,17.98,,,,,
3805,10/21/24 03:00:00 PM,15.73,18.00,,,,,
3806,10/21/24 03:15:00 PM,15.73,18.02,,,,,
3807,10/21/24 03:30:00 PM,15.79,17.98,,,,,
3808,10/21/24 03:45:00 PM,16.14,18.06,,,,,
3809,10/21/24 04:00:00 PM,16.10,17.92,,,,,
3810,10/21/24 04:15:00 PM,12.23,17.42,,,,,
3811,10/21/24 04:30:00 PM,14.27,17.32,,,,,
3812,10/21/24 04:45:00 PM,12.74,17.18,,,,,
3813,10/21/24 05:00:00 PM,12.69,16.90,,,,,
3814,10/21/24 05:15:00 PM,13.06,16.72,,,,,
3815,10/21/24 05:30:00 PM,13.77,16.76,,,,,
3816,10/21/24 05:45:00 PM,14.06,16.84,,,,,
3817,10/21/24 06:00:00 PM,13.73,16.88,,,,,
3818,10/21/24 06:15:00 PM,14.54,17.64,,,,,
3819,10/21/24 06:30:00 PM,14.81,18.26,,,,,
3820,10/21/24 06:45:00 PM,14.45,17.92,,,,,
3821,10/21/24 07:00:00 PM,14.94,17.26,,,,,
3822,10/21/24 07:15:00 PM,14.56,17.08,,,,,
3823,10/21/24 07:30:00 PM,14.19,17.06,,,,,
3824,10/21/24 07:45:00 PM,14.49,17.08,,,,,
3825,10/21/24 08:00:00 PM,14.65,17.10,,,,,
3826,10/21/24 08:15:00 PM,14.87,17.14,,,,,
3827,10/21/24 08:30:00 PM,14.12,17.66,,,,,
3828,10/21/24 08:45:00 PM,13.89,18.22,,,,,
3829,10/21/24 09:00:00 PM,14.35,17.60,,,,,
3830,10/21/24 09:15:00 PM,14.57,17.50,,,,,
3831,10/21/24 09:30:00 PM,14.13,17.54,,,,,
3832,10/21/24 09:45:00 PM,13.84,17.64,,,,,
3833,10/21/24 10:00:00 PM,13.70,17.68,,,,,
3834,10/21/24 10:15:00 PM,13.90,17.64,,,,,
3835,10/21/24 10:30:00 PM,13.22,17.56,,,,,
3836,10/21/24 10:45:00 PM,12.79,17.52,,,,,
3837,10/21/24 11:00:00 PM,12.64,17.48,,,,,
3838,10/21/24 11:15:00 PM,12.83,17.46,,,,,
3839,10/21/24 11:30:00 PM,13.00,17.44,,,,,
3840,10/21/24 11:45:00 PM,13.11,17.42,,,,,
3841,10/22/24 12:00:00 AM,13.10,17.36,,,,,
3842,10/22/24 12:15:00 AM,13.07,17.32,,,,,
3843,10/22/24 12:30:00 AM,13.23,17.26,,,,,
3844,10/22/24 12:45:00 AM,12.80,17.20,,,,,
3845,10/22/24 01:00:00 AM,13.06,17.12,,,,,
